timestamp,route_id,route_name,city,transport_type,stop_id,vehicle_id,delay_seconds,delay_minutes,is_rain,is_weekend,hour,day_of_week
2025-11-11 23:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-05,512.7352587387836,8.55,0,0,23,1
2025-11-12 00:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-03,1410.6379339311422,23.51,1,0,0,2
2025-11-12 00:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,NEKRTC Bus Stand,V-KLB-TRN-1-02,554.9953809719667,9.25,0,0,0,2
2025-11-12 00:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-05,314.70833852543905,5.25,0,0,0,2
2025-11-12 00:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-02,316.17319950471614,5.27,0,0,0,2
2025-11-12 01:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Jagat Circle,V-KLB-TRN-1-01,913.442483106145,15.22,1,0,1,2
2025-11-12 01:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-05,494.5084545768575,8.24,0,0,1,2
2025-11-12 01:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-01,134.28481077292182,2.24,0,0,1,2
2025-11-12 01:45:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-01,198.1882398770134,3.3,0,0,1,2
2025-11-12 02:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-2-01,541.9663266910123,9.03,1,0,2,2
2025-11-12 02:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-04,275.8414464490058,4.6,0,0,2,2
2025-11-12 02:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-05,244.7269702839107,4.08,1,0,2,2
2025-11-12 02:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-1-03,364.33303888012676,6.07,0,0,2,2
2025-11-12 03:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Gulbarga University,V-KLB-TRN-1-01,1868.0435607618897,31.13,0,0,3,2
2025-11-12 03:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-1-04,380.19446251818476,6.34,0,0,3,2
2025-11-12 03:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-05,321.8986666361087,5.36,1,0,3,2
2025-11-12 03:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-01,1143.6073117528574,19.06,1,0,3,2
2025-11-12 04:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-01,288.5222884690064,4.81,0,0,4,2
2025-11-12 04:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-2-04,307.6643603544205,5.13,0,0,4,2
2025-11-12 04:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-2-05,497.31234653275345,8.29,1,0,4,2
2025-11-12 04:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Supermarket,V-KLB-TRN-1-03,576.0002110613739,9.6,0,0,4,2
2025-11-12 05:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-1-05,324.07500129847926,5.4,1,0,5,2
2025-11-12 05:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Majestic,V-BLR-BUS-2-01,384.23234426889655,6.4,0,0,5,2
2025-11-12 05:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Aland Road,V-KLB-TRN-1-05,607.505888483504,10.13,0,0,5,2
2025-11-12 05:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-2-02,276.36657432994116,4.61,1,0,5,2
2025-11-12 06:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-2-04,932.9016697878769,15.55,1,0,6,2
2025-11-12 06:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-1-01,1786.586453055825,29.78,0,0,6,2
2025-11-12 06:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-01,483.4905345780626,8.06,0,0,6,2
2025-11-12 06:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,NEKRTC Bus Stand,V-KLB-TRN-1-01,628.8929480913378,10.48,0,0,6,2
2025-11-12 07:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-05,1282.109079915341,21.37,0,0,7,2
2025-11-12 07:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-05,612.2537096941379,10.2,1,0,7,2
2025-11-12 07:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Gulbarga University,V-KLB-TRN-1-05,617.4821410816285,10.29,0,0,7,2
2025-11-12 07:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-02,1847.8756269681471,30.8,0,0,7,2
2025-11-12 08:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-2-05,530.3080759384726,8.84,0,0,8,2
2025-11-12 08:15:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-2-04,456.3138567314412,7.61,1,0,8,2
2025-11-12 08:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-03,853.5280199293506,14.23,1,0,8,2
2025-11-12 08:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-03,700.2952315106988,11.67,0,0,8,2
2025-11-12 09:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-01,1316.5836580195028,21.94,0,0,9,2
2025-11-12 09:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-04,841.9474489416937,14.03,1,0,9,2
2025-11-12 09:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-04,1314.3672346764713,21.91,0,0,9,2
2025-11-12 09:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-05,647.771309216624,10.8,0,0,9,2
2025-11-12 10:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-1-02,212.2273530513286,3.54,0,0,10,2
2025-11-12 10:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-2-03,751.4855708351427,12.52,1,0,10,2
2025-11-12 10:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Sedam Road,V-KLB-TRN-1-03,868.8924334646541,14.48,1,0,10,2
2025-11-12 10:45:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-04,356.2690965944725,5.94,0,0,10,2
2025-11-12 11:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Hebbal,V-BLR-BUS-1-05,263.4029707220367,4.39,0,0,11,2
2025-11-12 11:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Sedam Road,V-KLB-TRN-1-03,735.7006186889193,12.26,1,0,11,2
2025-11-12 11:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-02,812.0507859391056,13.53,1,0,11,2
2025-11-12 11:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,NEKRTC Bus Stand,V-KLB-BUS-2-01,487.3920295466452,8.12,0,0,11,2
2025-11-12 12:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Sedam Road,V-KLB-TRN-1-04,740.0508226146524,12.33,1,0,12,2
2025-11-12 12:15:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-2-04,169.73548241871683,2.83,0,0,12,2
2025-11-12 12:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-05,704.456499076724,11.74,1,0,12,2
2025-11-12 12:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-04,631.7976915987778,10.53,1,0,12,2
2025-11-12 13:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-2-02,585.3412143240633,9.76,0,0,13,2
2025-11-12 13:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-01,759.0611580215726,12.65,1,0,13,2
2025-11-12 13:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-03,1186.9867780756736,19.78,0,0,13,2
2025-11-12 13:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-02,1159.4174538516218,19.32,0,0,13,2
2025-11-12 14:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,NEKRTC Bus Stand,V-KLB-TRN-1-01,535.4431564873679,8.92,0,0,14,2
2025-11-12 14:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-1-03,638.5250162194585,10.64,1,0,14,2
2025-11-12 14:30:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Hebbal,V-BLR-BUS-2-02,732.3767535700345,12.21,1,0,14,2
2025-11-12 14:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-04,414.8412339003634,6.91,0,0,14,2
2025-11-12 15:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-1-01,198.92268262662554,3.32,0,0,15,2
2025-11-12 15:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-01,630.9300193357974,10.52,1,0,15,2
2025-11-12 15:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-1-01,410.2839223260834,6.84,0,0,15,2
2025-11-12 15:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-02,331.62334988782567,5.53,0,0,15,2
2025-11-12 16:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-1-02,331.0284424573157,5.52,0,0,16,2
2025-11-12 16:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-1-01,366.4588152166532,6.11,0,0,16,2
2025-11-12 16:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Supermarket,V-KLB-BUS-2-01,616.6617495726232,10.28,0,0,16,2
2025-11-12 16:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Banashankari,V-BLR-BUS-2-05,728.0998864707806,12.13,1,0,16,2
2025-11-12 17:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-01,563.3830322669872,9.39,0,0,17,2
2025-11-12 17:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-1-02,209.72921268897716,3.5,0,0,17,2
2025-11-12 17:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Majestic,V-BLR-TRN-2-02,355.69298885063233,5.93,1,0,17,2
2025-11-12 17:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Koramangala,V-BLR-BUS-2-01,1162.439232542323,19.37,0,0,17,2
2025-11-12 18:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-2-01,770.0796057190058,12.83,0,0,18,2
2025-11-12 18:15:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-1-04,1871.8932250277728,31.2,0,0,18,2
2025-11-12 18:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-2-03,870.8292309197728,14.51,0,0,18,2
2025-11-12 18:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-2-04,241.02510653436502,4.02,0,0,18,2
2025-11-12 19:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Railway Station,V-KLB-TRN-1-01,570.1898140435258,9.5,0,0,19,2
2025-11-12 19:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-04,531.0924622049399,8.85,0,0,19,2
2025-11-12 19:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-1-03,405.08067483194316,6.75,0,0,19,2
2025-11-12 19:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-2-05,531.2787979662728,8.85,0,0,19,2
2025-11-12 20:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-2-05,513.3178982175351,8.56,0,0,20,2
2025-11-12 20:15:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Railway Station,V-KLB-TRN-1-01,638.1731860506553,10.64,0,0,20,2
2025-11-12 20:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Whitefield,V-BLR-TRN-1-05,254.28780401287494,4.24,0,0,20,2
2025-11-12 20:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-05,697.3639274079665,11.62,0,0,20,2
2025-11-12 21:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-2-04,105.50585263896276,1.76,0,0,21,2
2025-11-12 21:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-04,1052.687393198517,17.54,0,0,21,2
2025-11-12 21:30:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Majestic,V-BLR-BUS-2-01,851.5701965186811,14.19,1,0,21,2
2025-11-12 21:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-2-05,168.64337400023922,2.81,0,0,21,2
2025-11-12 22:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Koramangala,V-BLR-BUS-1-04,384.4477136676624,6.41,0,0,22,2
2025-11-12 22:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-1-04,250.01896048713263,4.17,1,0,22,2
2025-11-12 22:30:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Koramangala,V-BLR-BUS-1-04,447.36993853128155,7.46,0,0,22,2
2025-11-12 22:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-01,1271.253954212461,21.19,0,0,22,2
2025-11-12 23:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-02,1164.2754363539893,19.4,0,0,23,2
2025-11-12 23:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-1-02,192.90922864994806,3.22,0,0,23,2
2025-11-12 23:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Kalaburagi,V-BLR-KLB-EXP-03,947.5725024673394,15.79,0,0,23,2
2025-11-12 23:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Gulbarga University,V-KLB-TRN-1-05,603.4574926569073,10.06,0,0,23,2
2025-11-13 00:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Koramangala,V-BLR-BUS-1-04,371.419836950309,6.19,1,0,0,3
2025-11-13 00:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-1-02,312.8598208907205,5.21,1,0,0,3
2025-11-13 00:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-04,1251.2806213020708,20.85,0,0,0,3
2025-11-13 00:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Whitefield,V-BLR-BUS-2-03,574.1308149210862,9.57,1,0,0,3
2025-11-13 01:00:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-2-02,436.4892880045066,7.27,1,0,1,3
2025-11-13 01:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-02,240.39326416775629,4.01,0,0,1,3
2025-11-13 01:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Gulbarga University,V-KLB-BUS-2-02,372.41906589860366,6.21,0,0,1,3
2025-11-13 01:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-03,916.6396055974004,15.28,1,0,1,3
2025-11-13 02:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-1-03,283.6811868267138,4.73,0,0,2,3
2025-11-13 02:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-2-03,522.1763390678367,8.7,1,0,2,3
2025-11-13 02:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Aland Road,V-KLB-BUS-2-04,430.0147073893467,7.17,0,0,2,3
2025-11-13 02:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Sedam Road,V-KLB-TRN-1-03,514.2740457068937,8.57,0,0,2,3
2025-11-13 03:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,NEKRTC Bus Stand,V-KLB-TRN-1-05,570.8053834498322,9.51,0,0,3,3
2025-11-13 03:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-03,936.6587812566918,15.61,0,0,3,3
2025-11-13 03:30:00,KLB-BUS-1,Kalaburagi City Bus - Ring Road (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-1-02,415.66026001820364,6.93,0,0,3,3
2025-11-13 03:45:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-2-03,453.3723642629075,7.56,0,0,3,3
2025-11-13 04:00:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-03,940.2622767559528,15.67,0,0,4,3
2025-11-13 04:15:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Indiranagar,V-BLR-TRN-1-04,136.4157228733539,2.27,0,0,4,3
2025-11-13 04:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Jagat Circle,V-KLB-TRN-1-05,606.9302807820665,10.12,1,0,4,3
2025-11-13 04:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,MG Road,V-BLR-TRN-2-03,305.6815002218497,5.09,1,0,4,3
2025-11-13 05:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Railway Station,V-KLB-BUS-2-01,641.3875028124467,10.69,0,0,5,3
2025-11-13 05:15:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-2-04,177.60980766818048,2.96,0,0,5,3
2025-11-13 05:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Electronic City,V-BLR-TRN-1-01,195.81482708809006,3.26,0,0,5,3
2025-11-13 05:45:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Kalaburagi Central,V-KLB-TRN-1-04,951.0323914847017,15.85,1,0,5,3
2025-11-13 06:00:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Gulbarga University,V-KLB-TRN-1-01,672.1831361049797,11.2,1,0,6,3
2025-11-13 06:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Sedam Road,V-KLB-BUS-2-02,554.4199107845005,9.24,0,0,6,3
2025-11-13 06:30:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Raichur,V-BLR-KLB-EXP-02,1395.0405106510502,23.25,0,0,6,3
2025-11-13 06:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-05,829.4011519155636,13.82,0,0,6,3
2025-11-13 07:00:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-2-03,90.18932310123526,1.5,0,0,7,3
2025-11-13 07:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-2-03,607.4728257000186,10.12,0,0,7,3
2025-11-13 07:30:00,KLB-TRN-1,Kalaburagi - Bangalore Express (Train),Kalaburagi,Train,Sedam Road,V-KLB-TRN-1-02,569.9846672664149,9.5,0,0,7,3
2025-11-13 07:45:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Bangalore City,V-BLR-KLB-EXP-04,904.4253103159433,15.07,0,0,7,3
2025-11-13 08:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Electronic City,V-BLR-BUS-1-01,1528.3734759335327,25.47,0,0,8,3
2025-11-13 08:15:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Jayanagar,V-BLR-BUS-2-04,852.0446651286857,14.2,0,0,8,3
2025-11-13 08:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-1-03,502.76064942008156,8.38,1,0,8,3
2025-11-13 08:45:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Hebbal,V-BLR-TRN-2-01,303.088329016566,5.05,1,0,8,3
2025-11-13 09:00:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Jayanagar,V-BLR-BUS-1-05,891.9413235907588,14.87,1,0,9,3
2025-11-13 09:15:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-2-02,991.3206223087252,16.52,1,0,9,3
2025-11-13 09:30:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Jagat Circle,V-KLB-BUS-2-02,512.5757028963689,8.54,1,0,9,3
2025-11-13 09:45:00,BLR-BUS-2,Bangalore Whitefield to Electronic City (Bus),Bangalore,Bus,Yeshwantpur,V-BLR-BUS-2-03,779.2673228626397,12.99,0,0,9,3
2025-11-13 10:00:00,KLB-BUS-2,Kalaburagi NEKRTC to Gulbarga University (Bus),Kalaburagi,Bus,Kalaburagi Central,V-KLB-BUS-2-04,547.2026648491585,9.12,0,0,10,3
2025-11-13 10:15:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,Indiranagar,V-BLR-BUS-1-04,423.74768809280584,7.06,0,0,10,3
2025-11-13 10:30:00,BLR-TRN-2,Bangalore Namma Metro Green Line (Train),Bangalore,Train,Banashankari,V-BLR-TRN-2-05,613.651279373844,10.23,1,0,10,3
2025-11-13 10:45:00,BLR-BUS-1,Bangalore Majestic to Koramangala (Bus),Bangalore,Bus,MG Road,V-BLR-BUS-1-04,1092.1084858676063,18.2,0,0,10,3
2025-11-13 11:00:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Jayanagar,V-BLR-TRN-1-04,215.65894333957104,3.59,0,0,11,3
2025-11-13 11:15:00,BLR-KLB-EXP,Bangalore to Kalaburagi Intercity Express (Train),Intercity,Train,Yadgir,V-BLR-KLB-EXP-01,1053.1144881850375,17.55,1,0,11,3
2025-11-13 11:30:00,BLR-TRN-1,Bangalore Namma Metro Purple Line (Train),Bangalore,Train,Yeshwantpur,V-BLR-TRN-1-03,159.61064174270751,2.66,0,0,11,3
